Symbol,ArzeshKole,userid,tradedate,karmozd
اپال,3744200,40383,7/5/2021,11382
اپال,5820000,40383,7/5/2021,17693
اپال,911800,40383,7/5/2021,2772
اپال,2851800,40383,7/5/2021,8669
اپال,5820000,40383,7/5/2021,17693
اپال,1047600,40383,7/5/2021,3185
اپال,2968200,40383,7/5/2021,9023
اپال,1028200,40383,7/5/2021,3126
اپال,4908200,40383,7/5/2021,14921
اپال,4908200,40383,7/5/2021,14921
اپال,2851800,40383,7/5/2021,8669
اپال,2968200,40383,7/5/2021,9023
اپال,5820000,40383,7/5/2021,17693
اپال,911800,40383,7/5/2021,2772
غشهداب,9202368,20294,7/5/2021,27975
اپال,5823000,40383,7/5/2021,17702
اپال,1028730,40383,7/5/2021,3127
اپال,4791800,40383,7/5/2021,14567
اپال,5823000,40383,7/5/2021,17702
اپال,931680,40383,7/5/2021,2832
اپال,4896360,40383,7/5/2021,14885
اپال,5829000,40383,7/5/2021,17720
اپال,5823000,40383,7/5/2021,17702
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
وارس,33345000,11408,7/5/2021,101369
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
تنوین,602662660,21800,7/5/2021,1832094
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5820000,40383,7/5/2021,17693
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,3886000,40383,7/5/2021,11813
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,1940000,40383,7/5/2021,5898
ونوین,9262000,31807,7/5/2021,28156
اپال,5829000,40383,7/5/2021,17720
اپال,5820000,40383,7/5/2021,17693
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,1940000,40383,7/5/2021,5898
اپال,3886000,40383,7/5/2021,11813
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
فلامی,7496640,199,7/5/2021,22790
اپال,1940000,40383,7/5/2021,5898
اپال,5820000,40383,7/5/2021,17693
اپال,3886000,40383,7/5/2021,11813
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,38860,40383,7/5/2021,118
اپال,5790140,40383,7/5/2021,17602
شپدیس,233873670,516,7/5/2021,710976
اپال,5829000,40383,7/5/2021,17720
شپدیس,6896430,516,7/5/2021,20965
اپال,5829000,40383,7/5/2021,17720
شپدیس,20568300,516,7/5/2021,62528
شپدیس,331540000,516,7/5/2021,1007882
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
خودرو,20960000,6850,7/5/2021,63718
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
برکت,279909450,41068,7/5/2021,850925
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
برکت,40050000,41068,7/5/2021,121752
برکت,56871000,41068,7/5/2021,172888
اپال,5829000,40383,7/5/2021,17720
اپال,5829000,40383,7/5/2021,17720
اپال,5832000,40383,7/5/2021,17729
اپال,5829000,40383,7/5/2021,17720
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
برکت,23669550,41068,7/5/2021,71955
اپال,5832000,40383,7/5/2021,17729
خودرو,41940000,6850,7/5/2021,127498
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5832000,40383,7/5/2021,17729
اپال,5384880,40383,7/5/2021,16370
اپال,5018100,40383,7/5/2021,15255
اپال,5154250,40383,7/5/2021,15669
اپال,3440880,40383,7/5/2021,10460
اپال,2391120,40383,7/5/2021,7269
اپال,4337350,40383,7/5/2021,13186
اپال,816900,40383,7/5/2021,2483
اپال,622400,40383,7/5/2021,1892
اپال,1497650,40383,7/5/2021,4553
اپال,447350,40383,7/5/2021,1360
اپال,58350,40383,7/5/2021,177
تنوین,6940,21800,7/5/2021,21
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,3559350,40383,7/5/2021,10820
اپال,5835000,40383,7/5/2021,17738
اپال,2275650,40383,7/5/2021,6918
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
کسرا,479761200,10014,7/5/2021,1458474
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
ددام,5072000,207,7/5/2021,15419
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,3890000,40383,7/5/2021,11826
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
غشهداب,7328832,20294,7/5/2021,22280
اپال,5835000,40383,7/5/2021,17738
اپال,116700,40383,7/5/2021,355
اپال,5835000,40383,7/5/2021,17738
اپال,5718300,40383,7/5/2021,17384
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
سیتا,4710000,1365,7/5/2021,14318
اپال,5718300,40383,7/5/2021,17384
اپال,5835000,40383,7/5/2021,17738
سیتا,4710000,1365,7/5/2021,14318
اپال,116700,40383,7/5/2021,355
اپال,5835000,40383,7/5/2021,17738
سیتا,96978900,1365,7/5/2021,294816
سیتا,4710000,1365,7/5/2021,14318
سیتا,4710000,1365,7/5/2021,14318
اپال,5835000,40383,7/5/2021,17738
اپال,4733640,40383,7/5/2021,14390
اپال,5844000,40383,7/5/2021,17766
اپال,1108650,40383,7/5/2021,3370
اپال,5006360,40383,7/5/2021,15219
اپال,837640,40383,7/5/2021,2546
اپال,4266120,40383,7/5/2021,12969
اپال,1577880,40383,7/5/2021,4797
اپال,4266120,40383,7/5/2021,12969
اپال,1577880,40383,7/5/2021,4797
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,3896000,40383,7/5/2021,11844
اپال,1945000,40383,7/5/2021,5913
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5838000,40383,7/5/2021,17748
وگستر,19867616,199,7/5/2021,60398
اپال,1555200,40383,7/5/2021,4728
اپال,4281200,40383,7/5/2021,13015
اپال,1499190,40383,7/5/2021,4558
اپال,4339580,40383,7/5/2021,13192
اپال,5835000,40383,7/5/2021,17738
اپال,486500,40383,7/5/2021,1479
اپال,5354250,40383,7/5/2021,16277
اپال,5835000,40383,7/5/2021,17738
اپال,5838000,40383,7/5/2021,17748
اپال,5835000,40383,7/5/2021,17738
اپال,3894000,40383,7/5/2021,11838
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,1945000,40383,7/5/2021,5913
اپال,5841000,40383,7/5/2021,17757
اپال,5835000,40383,7/5/2021,17738
اپال,5841000,40383,7/5/2021,17757
اپال,5835000,40383,7/5/2021,17738
اپال,5841000,40383,7/5/2021,17757
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5835000,40383,7/5/2021,17738
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,3734400,40383,7/5/2021,11353
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,2102760,40383,7/5/2021,6392
ددام,1268000,207,7/5/2021,3855
ددام,2853000,207,7/5/2021,8673
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,5844000,40383,7/5/2021,17766
اپال,4672800,40383,7/5/2021,14205
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,1168800,40383,7/5/2021,3553
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5838000,40383,7/5/2021,17748
اپال,5838000,40383,7/5/2021,17748
اپال,5838000,40383,7/5/2021,17748
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5841000,40383,7/5/2021,17757
اپال,5844000,40383,7/5/2021,17766
اپال,1947000,40383,7/5/2021,5919
اپال,1946000,40383,7/5/2021,5916
اپال,3896000,40383,7/5/2021,11844
اپال,5844000,40383,7/5/2021,17766
اپال,3896000,40383,7/5/2021,11844
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
ددام,951000,207,7/5/2021,2891
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,1947000,40383,7/5/2021,5919
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
اپال,5841000,40383,7/5/2021,17757
اپال,5841000,40383,7/5/2021,17757
اپال,3896000,40383,7/5/2021,11844
اپال,5841000,40383,7/5/2021,17757
اپال,5844000,40383,7/5/2021,17766
اپال,2746680,40383,7/5/2021,8350
اپال,5844000,40383,7/5/2021,17766
اپال,5844000,40383,7/5/2021,17766
